ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,OriginalCognates
Chimila-71_clothes-1,,Chimila,71_clothes,'gwaʔŋaʔ,'gwaʔŋaʔ,'g/g w a ʔ ŋ a ʔ,,constenla2005,,,^ 'g w a ʔ ŋ a ʔ $,Chimila,
Chibcha-71_clothes-1,,Chibcha,71_clothes,βoi,βoi,β o i,,constenla2005,,,^ β o i $,Chibcha,
CentralTunebo-71_clothes-1,,CentralTunebo,71_clothes,'oja,'oja,'o/o j a,,constenla2005,,,^ 'o j a $,CentralTunebo,
Bari-71_clothes-1,,Bari,71_clothes,duksa,duksa,d u k s a,,constenla2005,,,^ d u k s a $,Bari,
LencaSalvador-10_know-1,,LencaSalvador,10_know,ti,ti,t i,,constenla2005,,,^ t i $,LencaSalvador,a
LencaHonduras-10_know-1,,LencaHonduras,10_know,tis,tis,t i s,,constenla2005,,,^ t i s $,LencaHonduras,a
Cacaopera-10_know-1,,Cacaopera,10_know,bi,bi,b i,,constenla2005,,,^ b i $,Cacaopera,
Mayangna-10_know-1,,Mayangna,10_know,daka,daka,d a k a,,constenla2005,,,^ d a k a $,Mayangna,
Ulwa-10_know-1,,Ulwa,10_know,kaŋla:wa,kaŋla:wa,k a ŋ l a: w a,,constenla2005,,,^ k a ŋ l a: w a $,Ulwa,
Miskito-10_know-1,,Miskito,10_know,nu,nu,n u,,constenla2005,,,^ n u $,Miskito,
Pech-10_know-1,,Pech,10_know,àɾíɾ,àɾíɾ,à/a ɾ í/i ɾ,,constenla2005,,,^ à ɾ í ɾ $,Pech,
Rama-10_know-1,,Rama,10_know,ŋwa,ŋwa,ŋ w a,,constenla2005,,,^ ŋ w a $,Rama,b
MalekuJaika-10_know-1,,MalekuJaika,10_know,uɾa:xe,uɾa:xe,u ɾ a: x e,,constenla2005,,,^ u ɾ a: x e $,MalekuJaika,b
Boruca-10_know-1,,Boruca,10_know,uí,uí,u í/i,,constenla2005,,,^ u í $,Boruca,c
Bribri-10_know-1,,Bribri,10_know,uxtʃẽ,uxtʃẽ,u x tʃ ẽ,,constenla2005,,,^ u x tʃ ẽ $,Bribri,c
Cabecar-10_know-1,,Cabecar,10_know,hudʒẽ,hudʒẽ,h u dʒ ẽ,,constenla2005,,,^ h u dʒ ẽ $,Cabecar,c
Teribe-10_know-1,,Teribe,10_know,hmídɪ̀,hmídɪ̀,h m í/i d ɪ̀/ɪ,,constenla2005,,,^ h m í d ɪ̀ $,Teribe,c
Ngabere-10_know-1,,Ngabere,10_know,gaɾe,gaɾe,g a ɾ e,,constenla2005,,,^ g a ɾ e $,Ngabere,
Buglere-10_know-1,,Buglere,10_know,uɲe,uɲe,u ɲ e,,constenla2005,,,^ u ɲ e $,Buglere,c
SanBlasKuna-10_know-1,,SanBlasKuna,10_know,wisi,wisi,w i s i,,constenla2005,,,^ w i s i $,SanBlasKuna,c
Cogui-10_know-1,,Cogui,10_know,akʃihi,akʃihi,a k ʃ i h i,,constenla2005,,,^ a k ʃ i h i $,Cogui,
Arhuaco-10_know-1,,Arhuaco,10_know,a'gənkw,a'gənkw,a 'g/g ə n k w,,constenla2005,,,^ a 'g ə n k w $,Arhuaco,ch
Malayo-10_know-1,,Malayo,10_know,agönihku,agönihku,a g ö n i h k u,,constenla2005,,,^ a g ö n i h k u $,Malayo,ch
Chimila-10_know-1,,Chimila,10_know,wi,wi,w i,,constenla2005,,,^ w i $,Chimila,c
Chibcha-10_know-1,,Chibcha,10_know,mukan,mukan,m u k a n,,constenla2005,,,^ m u k a n $,Chibcha,
CentralTunebo-10_know-1,,CentralTunebo,10_know,is'ti,is'ti,i s 't/t i,,constenla2005,,,^ i s 't i $,CentralTunebo,
Bari-10_know-1,,Bari,10_know,ka:ma.,ka:ma.,k a: m a,,constenla2005,,,^ k a: m a . $,Bari,
LencaSalvador-43_salt-1,,LencaSalvador,43_salt,ts'epe,ts'epe,t s 'e/e p e,,constenla2005,,,^ t s 'e p e $,LencaSalvador,a
LencaHonduras-43_salt-1,,LencaHonduras,43_salt,sepe,sepe,s e p e,,constenla2005,,,^ s e p e $,LencaHonduras,a
Cacaopera-43_salt-1,,Cacaopera,43_salt,jabulu,jabulu,j a b u l u,,constenla2005,,,^ j a b u l u $,Cacaopera,
Mayangna-43_salt-1,,Mayangna,43_salt,kuma,kuma,k u m a,,constenla2005,,,^ k u m a $,Mayangna,b
Ulwa-43_salt-1,,Ulwa,43_salt,kuma,kuma,k u m a,,constenla2005,,,^ k u m a $,Ulwa,b
Miskito-43_salt-1,,Miskito,43_salt,sal,sal,s a l,,constenla2005,,,^ s a l $,Miskito,
Pech-43_salt-1,,Pech,43_salt,tàkè,tàkè,t à/a k è/e,,constenla2005,,,^ t à k è $,Pech,c
Rama-43_salt-1,,Rama,43_salt,tauli,tauli,t a u l i,,constenla2005,,,^ t a u l i $,Rama,ch
MalekuJaika-43_salt-1,,MalekuJaika,43_salt,ti: karu:,ti: karu:,t i: + k a r u:,,constenla2005,,,^ t i: + k a r u: $,MalekuJaika,
Boruca-43_salt-1,,Boruca,43_salt,kí,kí,k í/i,,constenla2005,,,^ k í $,Boruca,
Bribri-43_salt-1,,Bribri,43_salt,dadʒɪ́,dadʒɪ́,d a dʒ ɪ́/ɪ,,constenla2005,,,^ d a dʒ ɪ́ $,Bribri,c
Cabecar-43_salt-1,,Cabecar,43_salt,dadʒɪ̀,dadʒɪ̀,d a dʒ ɪ̀/ɪ,,constenla2005,,,^ d a dʒ ɪ̀ $,Cabecar,c
Teribe-43_salt-1,,Teribe,43_salt,dɺúŋ,dɺúŋ,d ɺ ú/u ŋ,,constenla2005,,,^ d ɺ ú ŋ $,Teribe,
Ngabere-43_salt-1,,Ngabere,43_salt,mɾẽ,mɾẽ,m ɾ ẽ,,constenla2005,,,^ m ɾ ẽ $,Ngabere,d
Buglere-43_salt-1,,Buglere,43_salt,tʃo,tʃo,tʃ o,,constenla2005,,,^ tʃ o $,Buglere,ch
Dorasque-43_salt-1,,Dorasque,43_salt,báli,báli,b á/a l i,,constenla2005,,,^ b á l i $,Dorasque,d
SanBlasKuna-43_salt-1,,SanBlasKuna,43_salt,palu,palu,p a l u,,constenla2005,,,^ p a l u $,SanBlasKuna,d
Cogui-43_salt-1,,Cogui,43_salt,naku,naku,n a k u,,constenla2005,,,^ n a k u $,Cogui,c
Arhuaco-43_salt-1,,Arhuaco,43_salt,'nəggwɨ,'nəggwɨ,'n/n ə g g w ɨ,,constenla2005,,,^ 'n ə g g w ɨ $,Arhuaco,c
Malayo-43_salt-1,,Malayo,43_salt,nɨngu,nɨngu,n ɨ n g u,,constenla2005,,,^ n ɨ n g u $,Malayo,c
Chimila-43_salt-1,,Chimila,43_salt,'no:ʔmarinda,'no:ʔmarinda,'n/n o: ʔ m a r i n d a,,constenla2005,,,^ 'n o: ʔ m a r i n d a $,Chimila,ch
Chibcha-43_salt-1,,Chibcha,43_salt,nɨgua,nɨgua,n ɨ g u a,,constenla2005,,,^ n ɨ g u a $,Chibcha,c
CentralTunebo-43_salt-1,,CentralTunebo,43_salt,'ɾauwa,'ɾauwa,'ɾ/ɾ a u w a,,constenla2005,,,^ 'ɾ a u w a $,CentralTunebo,c
Bari-43_salt-1,,Bari,43_salt,sabi,sabi,s a b i,,constenla2005,,,^ s a b i $,Bari,a
LencaSalvador-86_blood-1,,LencaSalvador,86_blood,ala,ala,a l a,,constenla2005,,,^ a l a $,LencaSalvador,a
LencaHonduras-86_blood-1,,LencaHonduras,86_blood,wek,wek,w e k,,constenla2005,,,^ w e k $,LencaHonduras,
Cacaopera-86_blood-1,,Cacaopera,86_blood,aru,aru,a r u,,constenla2005,,,^ a r u $,Cacaopera,a
Mayangna-86_blood-1,,Mayangna,86_blood,a:,a:,a:,,constenla2005,,,^ a: $,Mayangna,a
Ulwa-86_blood-1,,Ulwa,86_blood,a:was,a:was,a: w a s,,constenla2005,,,^ a: w a s $,Ulwa,a
Miskito-86_blood-1,,Miskito,86_blood,tala,tala,t a l a,,constenla2005,,,^ t a l a $,Miskito,
Pech-86_blood-1,,Pech,86_blood,ù:ɾì,ù:ɾì,ù:/u: ɾ ì/i,,constenla2005,,,^ ù: ɾ ì $,Pech,
Rama-86_blood-1,,Rama,86_blood,aiɾbi:,aiɾbi:,a i ɾ b i:,,constenla2005,,,^ a i ɾ b i: $,Rama,b
MalekuJaika-86_blood-1,,MalekuJaika,86_blood,li:,li:,l i:,,constenla2005,,,^ l i: $,MalekuJaika,
Boruca-86_blood-1,,Boruca,86_blood,dʒìbí,dʒìbí,dʒ ì/i b í/i,,constenla2005,,,^ dʒ ì b í $,Boruca,b
Bribri-86_blood-1,,Bribri,86_blood,apɪ̂,apɪ̂,a p ɪ̂/ɪ,,constenla2005,,,^ a p ɪ̂ $,Bribri,b
Cabecar-86_blood-1,,Cabecar,86_blood,pí,pí,p í/i,,constenla2005,,,^ p í $,Cabecar,b
Teribe-86_blood-1,,Teribe,86_blood,sɾɪ́ŋ,sɾɪ́ŋ,s ɾ ɪ́/ɪ ŋ,,constenla2005,,,^ s ɾ ɪ́ ŋ $,Teribe,
Ngabere-86_blood-1,,Ngabere,86_blood,dɔɾi,dɔɾi,d ɔ ɾ i,,constenla2005,,,^ d ɔ ɾ i $,Ngabere,
Buglere-86_blood-1,,Buglere,86_blood,be,be,b e,,constenla2005,,,^ b e $,Buglere,b
Dorasque-86_blood-1,,Dorasque,86_blood,havé,havé,h a v é/e,,constenla2005,,,^ h a v é $,Dorasque,b
SanBlasKuna-86_blood-1,,SanBlasKuna,86_blood,ape,ape,a p e,,constenla2005,,,^ a p e $,SanBlasKuna,b
Cogui-86_blood-1,,Cogui,86_blood,'abi,'abi,'a/a b i,,constenla2005,,,^ 'a b i $,Cogui,b
Arhuaco-86_blood-1,,Arhuaco,86_blood,dʒwa,dʒwa,dʒ w a,,constenla2005,,,^ dʒ w a $,Arhuaco,
Malayo-86_blood-1,,Malayo,86_blood,ɨma,ɨma,ɨ m a,,constenla2005,,,^ ɨ m a $,Malayo,b
Chimila-86_blood-1,,Chimila,86_blood,'eŋŋaʔ,'eŋŋaʔ,'e/e ŋ ŋ a ʔ,,constenla2005,,,^ 'e ŋ ŋ a ʔ $,Chimila,
Chibcha-86_blood-1,,Chibcha,86_blood,ba,ba,b a,,constenla2005,,,^ b a $,Chibcha,b
CentralTunebo-86_blood-1,,CentralTunebo,86_blood,'aba,'aba,'a/a b a,,constenla2005,,,^ 'a b a $,CentralTunebo,b
Bari-86_blood-1,,Bari,86_blood,a:bi,a:bi,a: b i,,constenla2005,,,^ a: b i $,Bari,b
LencaSalvador-55_dry-1,,LencaSalvador,55_dry,tina,tina,t i n a,,constenla2005,,,^ t i n a $,LencaSalvador,a
LencaHonduras-55_dry-1,,LencaHonduras,55_dry,sawa,sawa,s a w a,,constenla2005,,,^ s a w a $,LencaHonduras,b
Cacaopera-55_dry-1,,Cacaopera,55_dry,sama,sama,s a m a,,constenla2005,,,^ s a m a $,Cacaopera,b
Mayangna-55_dry-1,,Mayangna,55_dry,buhni,buhni,b u h n i,,constenla2005,,,^ b u h n i $,Mayangna,c
Ulwa-55_dry-1,,Ulwa,55_dry,buhka,buhka,b u h k a,,constenla2005,,,^ b u h k a $,Ulwa,c
Miskito-55_dry-1,,Miskito,55_dry,lawan,lawan,l a w a n,,constenla2005,,,^ l a w a n $,Miskito,
Pech-55_dry-1,,Pech,55_dry,a:ɾá:ni,a:ɾá:ni,a: ɾ á:/a: n i,,constenla2005,,,^ a: ɾ á: n i $,Pech,
Rama-55_dry-1,,Rama,55_dry,plu:sba,plu:sba,p l u: s b a,,constenla2005,,,^ p l u: s b a $,Rama,ch
MalekuJaika-55_dry-1,,MalekuJaika,55_dry,tiɬa:xa,tiɬa:xa,t i ɬ a: x a,,constenla2005,,,^ t i ɬ a: x a $,MalekuJaika,a
Boruca-55_dry-1,,Boruca,55_dry,tskènká,tskènká,t s k è/e n k á/a,,constenla2005,,,^ t s k è n k á $,Boruca,
Bribri-55_dry-1,,Bribri,55_dry,pôppǒ,pôppǒ,p ô/o p p ǒ/o,,constenla2005,,,^ p ô p p ǒ $,Bribri,d
Cabecar-55_dry-1,,Cabecar,55_dry,pó,pó,p ó/o,,constenla2005,,,^ p ó $,Cabecar,d
Teribe-55_dry-1,,Teribe,55_dry,idógɺo,idógɺo,i d ó/o g ɺ o,,constenla2005,,,^ i d ó g ɺ o $,Teribe,
Ngabere-55_dry-1,,Ngabere,55_dry,nɣtaɾe,nɣtaɾe,n ɣ t a ɾ e,,constenla2005,,,^ n ɣ t a ɾ e $,Ngabere,a
Buglere-55_dry-1,,Buglere,55_dry,ulen,ulen,u l e n,,constenla2005,,,^ u l e n $,Buglere,
Dorasque-55_dry-1,,Dorasque,55_dry,tolótkal,tolótkal,t o l ó/o t k a l,,constenla2005,,,^ t o l ó t k a l $,Dorasque,
SanBlasKuna-55_dry-1,,SanBlasKuna,55_dry,tinna,tinna,t i n n a,,constenla2005,,,^ t i n n a $,SanBlasKuna,a
Cogui-55_dry-1,,Cogui,55_dry,aluhu'e,aluhu'e,a l u h u 'e/e,,constenla2005,,,^ a l u h u 'e $,Cogui,
Arhuaco-55_dry-1,,Arhuaco,55_dry,'dʒomɨ,'dʒomɨ,'d/d ʒ o m ɨ,,constenla2005,,,^ 'd ʒ o m ɨ $,Arhuaco,
Malayo-55_dry-1,,Malayo,55_dry,ʒita,ʒita,ʒ i t a,,constenla2005,,,^ ʒ i t a $,Malayo,a
Chimila-55_dry-1,,Chimila,55_dry,bɾo:nta,bɾo:nta,b ɾ o: n t a,,constenla2005,,,^ b ɾ o: n t a $,Chimila,ch
Chibcha-55_dry-1,,Chibcha,55_dry,βutʲua,βutʲua,β u tʲ u a,,constenla2005,,,^ β u tʲ u a $,Chibcha,ch
CentralTunebo-55_dry-1,,CentralTunebo,55_dry,buɾa'buɾa,buɾa'buɾa,b u ɾ a 'b/b u ɾ a,,constenla2005,,,^ b u ɾ a 'b u ɾ a $,CentralTunebo,ch
Bari-55_dry-1,,Bari,55_dry,bunũnĩ,bunũnĩ,b u n ũ n ĩ,,constenla2005,,,^ b u n ũ n ĩ $,Bari,ch
LencaSalvador-99_snake-1,,LencaSalvador,99_snake,amap,amap,a m a p,,constenla2005,,,^ a m a p $,LencaSalvador,
LencaHonduras-99_snake-1,,LencaHonduras,99_snake,salala,salala,s a l a l a,,constenla2005,,,^ s a l a l a $,LencaHonduras,a
Cacaopera-99_snake-1,,Cacaopera,99_snake,jara,jara,j a r a,,constenla2005,,,^ j a r a $,Cacaopera,
Mayangna-99_snake-1,,Mayangna,99_snake,bil,bil,b i l,,constenla2005,,,^ b i l $,Mayangna,
Ulwa-99_snake-1,,Ulwa,99_snake,di:muih,di:muih,d i: m u i h,,constenla2005,,,^ d i: m u i h $,Ulwa,
Miskito-99_snake-1,,Miskito,99_snake,pjẽta,pjẽta,p j ẽ t a,,constenla2005,,,^ p j ẽ t a $,Miskito,
Pech-99_snake-1,,Pech,99_snake,ìs,ìs,ì/i s,,constenla2005,,,^ ì s $,Pech,
Rama-99_snake-1,,Rama,99_snake,a:lbut,a:lbut,a: l b u t,,constenla2005,,,^ a: l b u t $,Rama,
MalekuJaika-99_snake-1,,MalekuJaika,99_snake,ɬala:ki,ɬala:ki,ɬ a l a: k i,,constenla2005,,,^ ɬ a l a: k i $,MalekuJaika,a
Boruca-99_snake-1,,Boruca,99_snake,tèbèk,tèbèk,t è/e b è/e k,,constenla2005,,,^ t è b è k $,Boruca,b
Bribri-99_snake-1,,Bribri,99_snake,tkabɪ́,tkabɪ́,t k a b ɪ́/ɪ,,constenla2005,,,^ t k a b ɪ́ $,Bribri,b
Cabecar-99_snake-1,,Cabecar,99_snake,tkabɪ̀,tkabɪ̀,t k a b ɪ̀/ɪ,,constenla2005,,,^ t k a b ɪ̀ $,Cabecar,b
Teribe-99_snake-1,,Teribe,99_snake,bugúɾ,bugúɾ,b u g ú/u ɾ,,constenla2005,,,^ b u g ú ɾ $,Teribe,
Ngabere-99_snake-1,,Ngabere,99_snake,itʃa,itʃa,i tʃ a,,constenla2005,,,^ i tʃ a $,Ngabere,
Buglere-99_snake-1,,Buglere,99_snake,hoɾisi,hoɾisi,h o ɾ i s i,,constenla2005,,,^ h o ɾ i s i $,Buglere,
Dorasque-99_snake-1,,Dorasque,99_snake,buli,buli,b u l i,,constenla2005,,,^ b u l i $,Dorasque,
SanBlasKuna-99_snake-1,,SanBlasKuna,99_snake,nakpe,nakpe,n a k p e,,constenla2005,,,^ n a k p e $,SanBlasKuna,b
Cogui-99_snake-1,,Cogui,99_snake,'tagbi,'tagbi,'t/t a g b i,,constenla2005,,,^ 't a g b i $,Cogui,b
Arhuaco-99_snake-1,,Arhuaco,99_snake,gwi'omɨ,gwi'omɨ,g w i 'o/o m ɨ,,constenla2005,,,^ g w i 'o m ɨ $,Arhuaco,c
Malayo-99_snake-1,,Malayo,99_snake,guma,guma,g u m a,,constenla2005,,,^ g u m a $,Malayo,c
Chimila-99_snake-1,,Chimila,99_snake,'mannuʔ,'mannuʔ,'m/m a n n u ʔ,,constenla2005,,,^ 'm a n n u ʔ $,Chimila,ch
Chibcha-99_snake-1,,Chibcha,99_snake,mɨso,mɨso,m ɨ s o,,constenla2005,,,^ m ɨ s o $,Chibcha,ch
Bari-99_snake-1,,Bari,99_snake,tidu,tidu,t i d u,,constenla2005,,,^ t i d u $,Bari,
CentralTunebo-99_snake-1,,CentralTunebo,99_snake,kumoɾo'a,kumoɾo'a,k u m o ɾ o 'a/a,,constenla2005,,,^ k u m o ɾ o 'a $,CentralTunebo,
LencaSalvador-90_sun-1,,LencaSalvador,90_sun,jaʃa,jaʃa,j a ʃ a,,constenla2005,,,^ j a ʃ a $,LencaSalvador,
LencaHonduras-90_sun-1,,LencaHonduras,90_sun,kasi,kasi,k a s i,,constenla2005,,,^ k a s i $,LencaHonduras,a
Cacaopera-90_sun-1,,Cacaopera,90_sun,lan,lan,l a n,,constenla2005,,,^ l a n $,Cacaopera,
Mayangna-90_sun-1,,Mayangna,90_sun,ma,ma,m a,,constenla2005,,,^ m a $,Mayangna,b
Ulwa-90_sun-1,,Ulwa,90_sun,ma,ma,m a,,constenla2005,,,^ m a $,Ulwa,b
Miskito-90_sun-1,,Miskito,90_sun,ju,ju,j u,,constenla2005,,,^ j u $,Miskito,
Pech-90_sun-1,,Pech,90_sun,ã̀:,ã̀:,ã̀:/ã:,,constenla2005,,,^ ã̀: $,Pech,a
Rama-90_sun-1,,Rama,90_sun,alka,alka,a l k a,,constenla2005,,,^ a l k a $,Rama,
MalekuJaika-90_sun-1,,MalekuJaika,90_sun,to:xi,to:xi,t o: x i,,constenla2005,,,^ t o: x i $,MalekuJaika,c
Boruca-90_sun-1,,Boruca,90_sun,kàk,kàk,k à/a k,,constenla2005,,,^ k à k $,Boruca,a
Bribri-90_sun-1,,Bribri,90_sun,díuʊ̀,díuʊ̀,d í/i u ʊ̀/ʊ,,constenla2005,,,^ d í u ʊ̀ $,Bribri,ch
Cabecar-90_sun-1,,Cabecar,90_sun,kã́uʊ́,kã́uʊ́,k ã́/ã u ʊ́/ʊ,,constenla2005,,,^ k ã́ u ʊ́ $,Cabecar,a
Teribe-90_sun-1,,Teribe,90_sun,dɺò,dɺò,d ɺ ò/o,,constenla2005,,,^ d ɺ ò $,Teribe,
Ngabere-90_sun-1,,Ngabere,90_sun,ɲɔnɔ,ɲɔnɔ,ɲ ɔ n ɔ,,constenla2005,,,^ ɲ ɔ n ɔ $,Ngabere,
Buglere-90_sun-1,,Buglere,90_sun,tʃwi,tʃwi,tʃ w i,,constenla2005,,,^ tʃ w i $,Buglere,c
Dorasque-90_sun-1,,Dorasque,90_sun,kerél,kerél,k e r é/e l,,constenla2005,,,^ k e r é l $,Dorasque,
SanBlasKuna-90_sun-1,,SanBlasKuna,90_sun,tata,tata,t a t a,,constenla2005,,,^ t a t a $,SanBlasKuna,d
Cogui-90_sun-1,,Cogui,90_sun,'niui,'niui,'n/n i u i,,constenla2005,,,^ 'n i u i $,Cogui,c
Arhuaco-90_sun-1,,Arhuaco,90_sun,dʒwi,dʒwi,dʒ w i,,constenla2005,,,^ dʒ w i $,Arhuaco,c
Malayo-90_sun-1,,Malayo,90_sun,'dʒui,'dʒui,'d/d ʒ u i,,constenla2005,,,^ 'd ʒ u i $,Malayo,c
Chimila-90_sun-1,,Chimila,90_sun,'diŋŋaʔ,'diŋŋaʔ,'d/d i ŋ ŋ a ʔ,,constenla2005,,,^ 'd i ŋ ŋ a ʔ $,Chimila,ch
Chibcha-90_sun-1,,Chibcha,90_sun,sua,sua,s u a,,constenla2005,,,^ s u a $,Chibcha,c
CentralTunebo-90_sun-1,,CentralTunebo,90_sun,'raʔsa,'raʔsa,'r/r a ʔ s a,,constenla2005,,,^ 'r a ʔ s a $,CentralTunebo,d
Bari-90_sun-1,,Bari,90_sun,nia:,nia:,n i a:,,constenla2005,,,^ n i a: $,Bari,ch
LencaSalvador-6_breast-1,,LencaSalvador,6_breast,ts'ukiN,ts'ukiN,t s 'u/u k i n,,constenla2005,,,^ t s 'u k i N $,LencaSalvador,a
LencaHonduras-6_breast-1,,LencaHonduras,6_breast,palaN,palaN,p a l a n,,constenla2005,,,^ p a l a N $,LencaHonduras,
Cacaopera-6_breast-1,,Cacaopera,6_breast,sum,sum,s u m,,constenla2005,,,^ s u m $,Cacaopera,a
Mayangna-6_breast-1,,Mayangna,6_breast,ta,ta,t a,,constenla2005,,,^ t a $,Mayangna,b
Ulwa-6_breast-1,,Ulwa,6_breast,ta,ta,t a,,constenla2005,,,^ t a $,Ulwa,b
Miskito-6_breast-1,,Miskito,6_breast,tjalka,tjalka,t j a l k a,,constenla2005,,,^ t j a l k a $,Miskito,b
Pech-6_breast-1,,Pech,6_breast,tútú,tútú,t ú/u t ú/u,,constenla2005,,,^ t ú t ú $,Pech,a
Rama-6_breast-1,,Rama,6_breast,ka:ŋali:,ka:ŋali:,k a: ŋ a l i:,,constenla2005,,,^ k a: ŋ a l i: $,Rama,c
MalekuJaika-6_breast-1,,MalekuJaika,6_breast,ko:ɾi,ko:ɾi,k o: ɾ i,,constenla2005,,,^ k o: ɾ i $,MalekuJaika,c
Boruca-6_breast-1,,Boruca,6_breast,kàʔ,kàʔ,k à/a ʔ,,constenla2005,,,^ k à ʔ $,Boruca,c
Bribri-6_breast-1,,Bribri,6_breast,tsǔʔ,tsǔʔ,t s ǔ/u ʔ,,constenla2005,,,^ t s ǔ ʔ $,Bribri,a
Cabecar-6_breast-1,,Cabecar,6_breast,tsú,tsú,t s ú/u,,constenla2005,,,^ t s ú $,Cabecar,a
Teribe-6_breast-1,,Teribe,6_breast,nókuò,nókuò,n ó/o k u ò/o,,constenla2005,,,^ n ó k u ò $,Teribe,ch
Ngabere-6_breast-1,,Ngabere,6_breast,kẽã,kẽã,k ẽ ã,,constenla2005,,,^ k ẽ ã $,Ngabere,
Buglere-6_breast-1,,Buglere,6_breast,tusú,tusú,t u s ú/u,,constenla2005,,,^ t u s ú $,Buglere,a
Dorasque-6_breast-1,,Dorasque,6_breast,nõ,nõ,n õ,,constenla2005,,,^ n õ $,Dorasque,ch
SanBlasKuna-6_breast-1,,SanBlasKuna,6_breast,nu:,nu:,n u:,,constenla2005,,,^ n u: $,SanBlasKuna,a
Cogui-6_breast-1,,Cogui,6_breast,su'mi,su'mi,s u 'm/m i,,constenla2005,,,^ s u 'm i $,Cogui,a
Arhuaco-6_breast-1,,Arhuaco,6_breast,tu,tu,t u,,constenla2005,,,^ t u $,Arhuaco,a
Malayo-6_breast-1,,Malayo,6_breast,'tudu,'tudu,'t/t u d u,,constenla2005,,,^ 't u d u $,Malayo,a
Chimila-6_breast-1,,Chimila,6_breast,ka:ʔ,ka:ʔ,k a: ʔ,,constenla2005,,,^ k a: ʔ $,Chimila,c
Chibcha-6_breast-1,,Chibcha,6_breast,tʲue,tʲue,tʲ u e,,constenla2005,,,^ tʲ u e $,Chibcha,a
CentralTunebo-6_breast-1,,CentralTunebo,6_breast,su'ta,su'ta,s u 't/t a,,constenla2005,,,^ s u 't a $,CentralTunebo,a
Bari-6_breast-1,,Bari,6_breast,tu,tu,t u,,constenla2005,,,^ t u $,Bari,a
LencaSalvador-101_earthsoil-1,,LencaSalvador,101_earthsoil,omoN,omoN,o m o n,,constenla2005,,,^ o m o N $,LencaSalvador,
LencaHonduras-101_earthsoil-1,,LencaHonduras,101_earthsoil,lum,lum,l u m,,constenla2005,,,^ l u m $,LencaHonduras,a
Cacaopera-101_earthsoil-1,,Cacaopera,101_earthsoil,duru,duru,d u r u,,constenla2005,,,^ d u r u $,Cacaopera,a
Mayangna-101_earthsoil-1,,Mayangna,101_earthsoil,saw,saw,s a w,,constenla2005,,,^ s a w $,Mayangna,b
Ulwa-101_earthsoil-1,,Ulwa,101_earthsoil,saw,saw,s a w,,constenla2005,,,^ s a w $,Ulwa,b
Miskito-101_earthsoil-1,,Miskito,101_earthsoil,tasba,tasba,t a s b a,,constenla2005,,,^ t a s b a $,Miskito,c
Pech-101_earthsoil-1,,Pech,101_earthsoil,kúk,kúk,k ú/u k,,constenla2005,,,^ k ú k $,Pech,
Rama-101_earthsoil-1,,Rama,101_earthsoil,taki,taki,t a k i,,constenla2005,,,^ t a k i $,Rama,
MalekuJaika-101_earthsoil-1,,MalekuJaika,101_earthsoil,laka:,laka:,l a k a:,,constenla2005,,,^ l a k a: $,MalekuJaika,
Boruca-101_earthsoil-1,,Boruca,101_earthsoil,táb,táb,t á/a b,,constenla2005,,,^ t á b $,Boruca,c
Bribri-101_earthsoil-1,,Bribri,101_earthsoil,ídʒʊ̀k,ídʒʊ̀k,í/i dʒ ʊ̀/ʊ k,,constenla2005,,,^ í dʒ ʊ̀ k $,Bribri,ch
Cabecar-101_earthsoil-1,,Cabecar,101_earthsoil,hĩʃkʊ́,hĩʃkʊ́,h ĩ ʃ k ʊ́/ʊ,,constenla2005,,,^ h ĩ ʃ k ʊ́ $,Cabecar,ch
Teribe-101_earthsoil-1,,Teribe,101_earthsoil,kɺúŋ,kɺúŋ,k ɺ ú/u ŋ,,constenla2005,,,^ k ɺ ú ŋ $,Teribe,
Ngabere-101_earthsoil-1,,Ngabere,101_earthsoil,dɔbrɔ,dɔbrɔ,d ɔ b r ɔ,,constenla2005,,,^ d ɔ b r ɔ $,Ngabere,c
Buglere-101_earthsoil-1,,Buglere,101_earthsoil,dbi,dbi,d b i,,constenla2005,,,^ d b i $,Buglere,c
Dorasque-101_earthsoil-1,,Dorasque,101_earthsoil,íri,íri,í/i r i,,constenla2005,,,^ í r i $,Dorasque,
SanBlasKuna-101_earthsoil-1,,SanBlasKuna,101_earthsoil,nappa,nappa,n a p p a,,constenla2005,,,^ n a p p a $,SanBlasKuna,c
Cogui-101_earthsoil-1,,Cogui,101_earthsoil,'kagi,'kagi,'k/k a g i,,constenla2005,,,^ 'k a g i $,Cogui,d
Arhuaco-101_earthsoil-1,,Arhuaco,101_earthsoil,'kaʔa,'kaʔa,'k/k a ʔ a,,constenla2005,,,^ 'k a ʔ a $,Arhuaco,d
Malayo-101_earthsoil-1,,Malayo,101_earthsoil,kɨngɨma,kɨngɨma,k ɨ n g ɨ m a,,constenla2005,,,^ k ɨ n g ɨ m a $,Malayo,d
Chimila-101_earthsoil-1,,Chimila,101_earthsoil,'itti,'itti,'i/i t t i,,constenla2005,,,^ 'i t t i $,Chimila,
Chibcha-101_earthsoil-1,,Chibcha,101_earthsoil,histʲa,histʲa,h i s tʲ a,,constenla2005,,,^ h i s tʲ a $,Chibcha,e
